20140904	220100	IOSH060600	49391	3159	46232	9894	9894	0	1798	2751	3079
20140904	220200	IOSH060502	464	5	459	75	75	0	14	29	30
20140904	220700	ANDH060501	162	8	154	28	28	0	4	6	7
20140904	220700	ANDH060600	2645	295	2350	409	409	0	142	217	243
20140904	222400	IOSH060502	123	13	110	16	16	0	7	8	8
20140904	230100	IOSH060502	3423	185	3238	744	744	0	114	173	190
20140904	230600	ANDH060501	221	7	214	35	35	0	17	21	21
20140904	230600	ANDH060600	7598	1242	6356	1126	1126	0	346	520	566
20140904	230800	ANDH060503	407	58	349	87	87	0	16	22	23
20140904	231000	IOSH060500	13	1	12	0	0	0	1	1	1
20140904	231100	IOSH060600	801	53	748	125	125	0	32	44	47
20140904	231200	IOSH060502	111	10	101	18	18	0	3	6	7
20140904	320100	IOSH060500	3950	375	3575	700	700	0	114	186	201
20140904	320200	IOSH060600	134947	11546	123401	25927	25927	0	4436	6843	7620
20140904	320300	IOSH060502	1918	75	1843	399	399	0	55	99	100
20140904	320700	ANDH060500	60	4	56	21	21	0	2	2	3
20140904	320800	ANDH060501	708	66	642	99	99	0	30	50	59
20140904	320800	ANDH060600	16334	1261	15073	2938	2938	0	705	1104	1279
20140904	321200	IOSH060500	395	29	366	81	81	0	13	23	24
20140904	321300	IOSH060600	15380	1652	13728	2646	2646	0	514	810	872
20140904	330100	IOSH060600	339465	23286	316179	67020	67020	0	10741	16478	18385
20140904	330200	IOSH060502	10796	793	10003	2403	2403	0	318	484	548
20140904	330600	ANDH060500	103	10	93	15	15	0	7	13	17
20140904	330700	ANDH060501	2768	183	2585	634	634	0	116	175	203
20140904	330700	ANDH060600	45875	3873	42002	9238	9238	0	1962	3018	3461
20140904	330900	ANDH060503	695	67	628	176	176	0	16	27	30
20140904	331100	IOSH060500	355	21	334	80	80	0	9	12	12
20140904	340100	IOSH060502	6056	430	5626	1235	1235	0	194	310	343
20140904	340500	ANDH060500	215	45	170	49	49	0	1	3	3
20140904	340600	ANDH060501	177	6	171	29	29	0	8	12	13
20140904	340600	ANDH060600	4277	413	3864	737	737	0	215	322	356
20140904	340800	ANDH060503	885	83	802	168	168	0	40	54	58
20140904	341000	IOSH060500	121	28	93	20	20	0	4	6	6
20140904	341100	IOSH060600	10198	621	9577	1875	1875	0	303	483	527
20140904	341200	IOSH060502	441	27	414	74	74	0	15	23	27
20140904	341600	ANDH060500	20	2	18	0	0	0	2	2	2
20140904	341700	ANDH060501	130	16	114	13	13	0	15	20	21
20140904	341700	ANDH060600	3133	255	2878	585	585	0	138	207	232
20140904	350400	ANDH060500	25	3	22	2	2	0	3	3	4
20140904	350500	ANDH060501	2502	248	2254	521	521	0	125	178	197
20140904	350500	ANDH060600	55666	4768	50898	10891	10891	0	2297	3622	4109
20140904	350700	ANDH060503	495	28	467	101	101	0	10	20	25
20140904	360300	ANDH060500	8	0	8	0	0	0	0	0	0
20140904	360400	ANDH060501	657	42	615	110	110	0	18	33	39
20140904	360400	ANDH060600	14068	1332	12736	2263	2263	0	605	917	1047
20140904	360600	ANDH060503	122	7	115	13	13	0	11	15	16
20140904	361000	IOSH060502	318	26	292	43	43	0	7	11	11
20140904	370200	ANDH060500	376	21	355	55	55	0	22	40	46
20140904	370300	ANDH060501	852	47	805	199	199	0	41	59	68
20140904	370300	ANDH060600	21703	2095	19608	3650	3650	0	1051	1656	1850
20140904	370500	ANDH060503	1111	118	993	197	197	0	51	76	85
20140904	371300	ANDH060500	91	0	91	34	34	0	3	5	5
20140904	371400	ANDH060501	616	48	568	138	138	0	22	34	36
20140904	371400	ANDH060600	12694	1225	11469	2028	2028	0	663	973	1114
20140904	371600	ANDH060503	1090	105	985	238	238	0	41	58	64
20140904	410300	IOSH060500	141	3	138	15	15	0	9	16	16
20140904	410400	IOSH060600	6466	426	6040	1220	1220	0	209	330	361
20140904	410500	IOSH060502	303	9	294	47	47	0	10	12	12
20140904	410900	ANDH060500	37	0	37	5	5	0	2	2	3
20140904	411400	IOSH060500	138	0	138	49	49	0	3	3	3
20140904	411500	IOSH060600	6467	467	6000	1193	1193	0	202	284	316
20140904	411600	IOSH060502	461	12	449	105	105	0	14	22	24
20140904	420200	IOSH060500	93	11	82	9	9	0	3	6	7
20140904	420300	IOSH060600	3791	218	3573	701	701	0	136	184	203
20140904	420800	ANDH060500	37	0	37	9	9	0	2	3	3
20140904	420900	ANDH060501	404	26	378	53	53	0	21	27	34
20140904	420900	ANDH060600	10962	934	10028	1642	1642	0	453	682	769
20140904	421300	IOSH060500	49	1	48	15	15	0	1	2	2
20140904	429004	ANDH060503	351	28	323	65	65	0	14	22	24
20140904	430100	IOSH060500	2422	174	2248	445	445	0	82	122	132
20140904	430200	IOSH060600	12356	862	11494	2267	2267	0	420	626	702
20140904	430300	IOSH060502	548	48	500	82	82	0	24	35	38
20140904	430700	ANDH060500	8	0	8	0	0	0	0	0	0
20140904	430800	ANDH060501	141	12	129	35	35	0	12	13	15
20140904	430800	ANDH060600	2565	228	2337	330	330	0	126	185	209
20140904	431200	IOSH060500	456	324	132	12	12	0	4	6	8
20140904	431300	IOSH060600	4531	312	4219	813	813	0	175	253	272
20140904	440100	IOSH060600	334633	27378	307255	66181	66181	0	10138	15663	17468
20140904	440200	IOSH060502	338	37	301	77	77	0	13	15	19
20140904	440600	ANDH060500	1112	93	1019	241	241	0	46	66	77
20140904	440700	ANDH060501	2309	265	2044	641	641	0	84	124	142
20140904	440700	ANDH060600	38168	3216	34952	7943	7943	0	1498	2254	2547
20140904	440900	ANDH060503	1968	153	1815	470	470	0	70	95	102
20140904	441200	IOSH060600	8997	731	8266	1698	1698	0	276	438	477
20140904	441300	IOSH060502	2363	242	2121	446	446	0	65	90	101
20140904	441700	ANDH060500	32	1	31	7	7	0	1	2	3
20140904	441800	ANDH060501	918	108	810	158	158	0	21	39	46
20140904	441800	ANDH060600	15312	1221	14091	2774	2774	0	544	862	986
20140904	450100	IOSH060502	3030	223	2807	510	510	0	123	175	189
20140904	450500	ANDH060500	30	1	29	3	3	0	2	2	2
20140904	450600	ANDH060501	504	8	496	167	167	0	6	11	13
20140904	450600	ANDH060600	3901	376	3525	705	705	0	192	294	322
20140904	450800	ANDH060503	767	51	716	167	167	0	31	50	54
20140904	451000	IOSH060500	10	1	9	3	3	0	1	2	2
20140904	451100	IOSH060600	1546	112	1434	265	265	0	70	97	104
20140904	451200	IOSH060502	93	4	89	23	23	0	2	4	5
20140904	469007	IOSH060500	55	0	55	11	11	0	3	5	5
20140904	469022	ANDH060503	59	1	58	9	9	0	3	5	5
20140904	469029	IOSH060500	14	0	14	3	3	0	0	0	0
20140904	510400	IOSH060500	12	0	12	7	7	0	0	0	0
20140904	510500	IOSH060600	6219	414	5805	1021	1021	0	218	326	349
20140904	510600	IOSH060502	699	75	624	104	104	0	29	43	51
20140904	511500	IOSH060500	183	42	141	59	59	0	4	7	8
20140904	511600	IOSH060600	4094	204	3890	732	732	0	126	180	197
20140904	511700	IOSH060502	311	40	271	67	67	0	8	10	14
20140904	520300	IOSH060500	252	2	250	61	61	0	8	13	15
20140904	520400	IOSH060600	2785	78	2707	461	461	0	98	143	154
20140904	520500	IOSH060502	154	32	122	20	20	0	4	6	7
20140904	522600	IOSH060600	3157	214	2943	495	495	0	126	191	211
20140904	522700	IOSH060502	217	3	214	33	33	0	4	7	7
20140904	530300	IOSH060600	5494	402	5092	1010	1010	0	166	238	263
20140904	530400	IOSH060502	156	1	155	15	15	0	6	7	8
20140904	530800	ANDH060500	2	0	2	0	0	0	1	2	2
20140904	530900	ANDH060501	27	0	27	0	0	0	2	2	2
20140904	530900	ANDH060600	1096	105	991	178	178	0	50	82	91
20140904	532500	IOSH060600	3389	300	3089	641	641	0	116	171	197
20140904	532600	IOSH060502	150	8	142	15	15	0	5	6	7
20140904	540100	IOSH060500	94	16	78	16	16	0	3	5	5
20140904	542300	IOSH060500	5	0	5	2	2	0	0	0	0
20140904	542400	IOSH060600	363	11	352	79	79	0	12	20	23
20140904	542500	IOSH060502	16	0	16	7	7	0	0	1	1
20140904	610500	IOSH060500	71	2	69	10	10	0	3	5	6
20140904	610600	IOSH060600	4577	509	4068	774	774	0	145	204	222
20140904	610700	IOSH060502	80	3	77	12	12	0	5	6	6
20140904	620400	IOSH060500	61	1	60	13	13	0	3	4	5
20140904	620500	IOSH060600	2155	189	1966	302	302	0	65	102	110
20140904	620600	IOSH060502	80	0	80	15	15	0	2	3	3
20140904	623000	ANDH060503	177	11	166	22	22	0	6	8	8
20140904	632500	IOSH060500	22	0	22	6	6	0	1	1	1
20140904	632600	IOSH060600	48	0	48	8	8	0	0	1	1
20140904	632700	IOSH060502	5	0	5	1	1	0	0	1	1
20140904	640200	IOSH060500	37	1	36	7	7	0	1	1	1
20140904	640300	IOSH060600	1348	59	1289	242	242	0	51	77	80
20140904	640400	IOSH060502	23	1	22	0	0	0	2	3	4
20140904	650100	IOSH060500	328	7	321	72	72	0	8	12	12
20140904	650200	IOSH060600	1195	47	1148	206	206	0	59	81	87
20140904	652300	IOSH060500	56	2	54	21	21	0	1	2	2
20140904	652900	ANDH060500	15	0	15	1	1	0	0	0	0
20140904	659001	ANDH060501	37	2	35	7	7	0	2	4	4
20140904	659001	ANDH060600	2338	253	2085	436	436	0	138	199	223
20140904	659003	ANDH060503	3	0	3	0	0	0	0	0	0
20140904	810000	ANDH060503	966	196	770	270	270	0	31	45	50
20140904	-	ANDH060101	27700	445	27255	5588	5588	0	0	0	0
20140904	-	ANDH060200	59194	4426	54768	12022	12022	0	2102	3155	3493
20140904	-502602243	ANDH060503	4	1	3	0	0	0	1	2	2
20140904	0	ANDH060500	974	73	901	157	157	0	30	39	42
20140904	1096855560	ANDH060503	1	0	1	0	0	0	0	0	0
20140904	110000	ANDH060500	3745	426	3319	703	703	0	160	254	305
20140904	120000	ANDH060501	7580	691	6889	1488	1488	0	342	521	603
20140904	120000	ANDH060600	146074	14211	131863	26637	26637	0	6914	10639	12158
20140904	130100	ANDH060503	6709	808	5901	1350	1350	0	275	415	462
20140904	130800	IOSH060500	169	8	161	9	9	0	4	4	5
20140904	130900	IOSH060600	12432	910	11522	2188	2188	0	422	635	692
20140904	131000	ANDH060501	1361	160	1201	231	231	0	61	98	113
20140904	131000	ANDH060600	31180	2783	28397	5470	5470	0	1417	2134	2394
20140904	140700	IOSH060500	82	0	82	8	8	0	1	3	3
20140904	140800	IOSH060600	5693	328	5365	1124	1124	0	202	299	327
20140904	140900	IOSH060502	125	5	120	30	30	0	8	14	14
20140904	141100	ANDH060503	728	93	635	175	175	0	23	31	35
20140904	150600	IOSH060500	229	14	215	45	45	0	11	15	17
20140904	150700	IOSH060600	3395	534	2861	505	505	0	134	190	206
20140904	150800	IOSH060502	164	19	145	40	40	0	7	11	12
20140904	152900	IOSH060600	704	32	672	119	119	0	27	37	43
20140904	158745654	ANDH060600	4	0	4	0	0	0	0	0	0
20140904	16321121	ANDH060503	4	0	4	0	0	0	0	0	0
20140904	185315848	ANDH060503	3	0	3	1	1	0	0	0	0
20140904	210100	ANDH060500	360	32	328	50	50	0	28	39	45
20140904	210200	ANDH060501	2011	179	1832	362	362	0	105	166	195
20140904	210200	ANDH060600	42365	4237	38128	7419	7419	0	2137	3243	3664
20140904	210400	ANDH060503	473	47	426	63	63	0	27	36	42
20140904	211300	ANDH060501	139	7	132	27	27	0	9	12	12
20140904	211300	ANDH060600	4000	425	3575	688	688	0	217	332	382
20140904	220100	ANDH060501	1889	166	1723	292	292	0	103	163	185
20140904	220100	ANDH060600	43571	3952	39619	7824	7824	0	2210	3389	3803
20140904	220300	ANDH060503	489	71	418	116	116	0	22	31	33
20140904	230200	ANDH060503	509	93	416	85	85	0	12	18	24
20140904	230900	IOSH060500	24	0	24	14	14	0	0	3	3
20140904	231000	ANDH060500	11	1	10	2	2	0	1	1	1
20140904	231100	ANDH060501	99	17	82	10	10	0	3	5	6
20140904	231100	ANDH060600	1789	177	1612	322	322	0	93	131	148
20140904	320100	ANDH060500	597	31	566	101	101	0	29	37	38
20140904	320200	ANDH060501	4794	439	4355	1031	1031	0	225	322	364
20140904	320200	ANDH060600	89250	7839	81411	17597	17597	0	3676	5714	6485
20140904	320400	ANDH060503	5559	729	4830	1327	1327	0	182	272	312
